updateDate,code,code_name
2026-07-28,688380.SH,中微半导
2026-07-28,688392.SH,骄成超声
2026-07-28,688400.SH,凌云光
2026-07-28,688403.SH,汇成股份
2026-07-28,688409.SH,富创精密
2026-07-28,688439.SH,振华风光
2026-07-28,688596.SH,正帆科技
2026-07-28,688630.SH,芯碁微装
2026-07-28,600556.SH,天下秀
2026-07-28,000012.SZ,南玻A
2026-07-28,000420.SZ,吉林化纤
2026-07-28,001287.SZ,中电港
2026-07-28,001337.SZ,四川黄金
2026-07-28,002077.SZ,大港股份
2026-07-28,002081.SZ,金螳螂
2026-07-28,002127.SZ,南极电商
2026-07-28,002183.SZ,怡亚通
2026-07-28,002221.SZ,东华能源
2026-07-28,002249.SZ,大洋电机
2026-07-28,002250.SZ,联化科技
2026-07-28,002745.SZ,木林森
2026-07-28,002985.SZ,北摩高科
2026-07-28,301153.SZ,中科江南
2026-07-28,301205.SZ,联特科技
2026-07-28,301262.SZ,海看股份
2026-07-28,301291.SZ,明阳电气
2026-07-28,301293.SZ,三博脑科
2026-07-28,301381.SZ,赛维时代
2026-07-28,600259.SH,广晟有色
2026-07-28,600361.SH,创新新材
2026-07-28,600409.SH,三友化工
2026-07-28,600718.SH,东软集团
2026-07-28,601326.SH,秦港股份
2026-07-28,300415.SZ,伊之密
2026-07-28,600651.SH,飞乐音响
2026-07-28,601778.SH,晶科科技
2026-07-28,601187.SH,厦门银行
2026-07-28,601096.SH,宏盛华源
2026-07-28,601083.SH,锦江航运
2026-07-28,601033.SH,永兴股份
2026-07-28,600757.SH,长江传媒
2026-07-28,600509.SH,天富能源
2026-07-28,600301.SH,华锡有色
2026-07-28,301511.SZ,德福科技
2026-07-28,301510.SZ,固高科技
2026-07-28,301487.SZ,盟固利
2026-07-28,301371.SZ,敷尔佳
2026-07-28,301339.SZ,通行宝
2026-07-28,300678.SZ,中科信息
2026-07-28,300576.SZ,容大感光
2026-07-28,300446.SZ,航天智造
2026-07-28,300026.SZ,红日药业
2026-07-28,002925.SZ,盈趣科技
2026-07-28,002315.SZ,焦点科技
2026-07-28,000970.SZ,中科三环
2026-07-28,000628.SZ,高新发展
2026-07-28,000581.SZ,威孚高科
2026-07-28,300257.SZ,开山股份
2026-07-28,600597.SH,光明乳业
2026-07-28,688531.SH,日联科技
2026-07-28,605011.SH,杭州热电
2026-07-28,605599.SH,菜百股份
2026-07-28,688062.SH,迈威生物
2026-07-28,688141.SH,杰华特
2026-07-28,688146.SH,中船特气
2026-07-28,688147.SH,微导纳米
2026-07-28,688208.SH,道通科技
2026-07-28,688279.SH,峰岹科技
2026-07-28,688352.SH,颀中科技
2026-07-28,688362.SH,甬矽电子
2026-07-28,688432.SH,有研硅
2026-07-28,688433.SH,华曙高科
2026-07-28,688484.SH,南芯科技
2026-07-28,688502.SH,茂莱光学
2026-07-28,688503.SH,聚和材料
2026-07-28,688515.SH,裕太微
2026-07-28,688658.SH,悦康药业
2026-07-28,688690.SH,纳微科技
2026-07-28,688332.SH,中科蓝讯
2026-07-28,688300.SH,联瑞新材
2026-07-28,301500.SZ,飞南资源
2026-07-28,000099.SZ,中信海直
2026-07-28,000156.SZ,华数传媒
2026-07-28,000680.SZ,山推股份
2026-07-28,000930.SZ,中粮科技
2026-07-28,002506.SZ,协鑫集成
2026-07-28,002588.SZ,史丹利
2026-07-28,002936.SZ,郑州银行
2026-07-28,300492.SZ,华图山鼎
2026-07-28,300580.SZ,贝斯特
2026-07-28,300641.SZ,正丹股份
2026-07-28,300779.SZ,惠城环保
2026-07-28,300913.SZ,兆龙互连
2026-07-28,300926.SZ,博俊科技
2026-07-28,301297.SZ,富乐德
2026-07-28,301565.SZ,中仑新材
2026-07-28,301589.SZ,诺瓦星云
2026-07-28,600315.SH,上海家化
2026-07-28,600640.SH,国脉文化
2026-07-28,600664.SH,哈药股份
2026-07-28,600827.SH,百联股份
2026-07-28,603219.SH,富佳股份
2026-07-28,603317.SH,天味食品
2026-07-28,603496.SH,恒为科技
2026-07-28,603662.SH,柯力传感
2026-07-28,605116.SH,奥锐特
2026-07-28,688029.SH,南微医学
2026-07-28,688107.SH,安路科技
2026-07-28,688150.SH,莱特光电
2026-07-28,688443.SH,智翔金泰
2026-07-28,688522.SH,纳睿雷达
2026-07-28,688549.SH,中巨芯
2026-07-28,688612.SH,威迈斯
2026-07-28,688631.SH,莱斯信息
2026-07-28,688766.SH,普冉股份
2026-07-28,688779.SH,五矿新能
2026-07-28,688548.SH,广钢气体
2026-07-28,688523.SH,航天环宇
2026-07-28,603355.SH,莱克电气
2026-07-28,002654.SZ,万润科技
2026-07-28,601089.SH,福元医药
2026-07-28,301215.SZ,中汽股份
2026-07-28,688698.SH,伟创电气
2026-07-28,688652.SH,京仪装备
2026-07-28,688584.SH,上海合晶
2026-07-28,688567.SH,孚能科技
2026-07-28,688543.SH,国科军工
2026-07-28,688536.SH,思瑞浦
2026-07-28,688306.SH,均普智能
2026-07-28,688252.SH,天德钰
2026-07-28,688165.SH,埃夫特
2026-07-28,605555.SH,德昌股份
2026-07-28,603883.SH,老百姓
2026-07-28,603698.SH,航天工程
2026-07-28,603667.SH,五洲新春
2026-07-28,603516.SH,淳中科技
2026-07-28,603395.SH,红四方
2026-07-28,603194.SH,中力股份
2026-07-28,603193.SH,润本股份
2026-07-28,603072.SH,天和磁材
2026-07-28,603009.SH,北特科技
2026-07-28,301631.SZ,壹连科技
2026-07-28,301626.SZ,苏州天脉
2026-07-28,301602.SZ,超研股份
2026-07-28,301600.SZ,慧翰股份
2026-07-28,301592.SZ,六九一二
2026-07-28,301571.SZ,国科天成
2026-07-28,301556.SZ,托普云农
2026-07-28,301551.SZ,无线传媒
2026-07-28,301522.SZ,上大股份
2026-07-28,301458.SZ,钧崴电子
2026-07-28,301109.SZ,军信股份
2026-07-28,301091.SZ,深城交
2026-07-28,301061.SZ,匠心家居
2026-07-28,300925.SZ,法本信息
2026-07-28,300870.SZ,欧陆通
2026-07-28,300493.SZ,润欣科技
2026-07-28,002897.SZ,意华股份
2026-07-28,002892.SZ,科力尔
2026-07-28,002881.SZ,美格智能
2026-07-28,002779.SZ,中坚科技
2026-07-28,301622.SZ,英思特
2026-07-28,688003.SH,天准科技
2026-07-28,688717.SH,艾罗能源
2026-07-28,002149.SZ,西部材料
2026-07-28,002093.SZ,国脉科技
2026-07-28,001227.SZ,兰州银行
2026-07-28,002690.SZ,美亚光电
2026-07-28,001339.SZ,智微智能
2026-07-28,002408.SZ,齐翔腾达
2026-07-28,002368.SZ,太极股份
2026-07-28,688726.SH,拉普拉斯
2026-07-28,688591.SH,泰凌微
2026-07-28,688552.SH,航天南湖
2026-07-28,688519.SH,南亚新材
2026-07-28,688382.SH,益方生物
2026-07-28,688205.SH,德科立
2026-07-28,688182.SH,灿勤科技
2026-07-28,688068.SH,热景生物
2026-07-28,688032.SH,禾迈股份
2026-07-28,605198.SH,安德利
2026-07-28,603809.SH,豪能股份
2026-07-28,603663.SH,三祥新材
2026-07-28,603202.SH,天有为
2026-07-28,603014.SH,威高血净
2026-07-28,600928.SH,西安银行
2026-07-28,600867.SH,通化东宝
2026-07-28,600859.SH,王府井
2026-07-28,600654.SH,中安科
2026-07-28,600353.SH,旭光电子
2026-07-28,600325.SH,华发股份
2026-07-28,600167.SH,联美控股
2026-07-28,600155.SH,华创云信
2026-07-28,600056.SH,中国医药
2026-07-28,600022.SH,山东钢铁
2026-07-28,301678.SZ,新恒汇
2026-07-28,301665.SZ,泰禾股份
2026-07-28,301658.SZ,首航新能
2026-07-28,301392.SZ,汇成真空
2026-07-28,301345.SZ,涛涛车业
2026-07-28,301275.SZ,汉朔科技
2026-07-28,301263.SZ,泰恩康
2026-07-28,301127.SZ,武汉天源
2026-07-28,301018.SZ,申菱环境
2026-07-28,301000.SZ,肇民科技
2026-07-28,300809.SZ,华辰装备
2026-07-28,300341.SZ,麦克奥迪
2026-07-28,002965.SZ,祥鑫科技
2026-07-28,002896.SZ,中大力德
2026-07-28,002882.SZ,金龙羽
2026-07-28,002563.SZ,森马服饰
2026-07-28,000880.SZ,潍柴重机
2026-07-28,000833.SZ,粤桂股份
2026-07-28,000778.SZ,新兴铸管
2026-07-28,000636.SZ,风华高科
2026-07-28,301550.SZ,斯菱智驱
2026-07-28,002536.SZ,飞龙股份
2026-07-28,301101.SZ,明月镜片
2026-07-28,688486.SH,龙迅股份
2026-07-28,688102.SH,斯瑞新材
2026-07-28,001382.SZ,新亚电缆
2026-07-28,002827.SZ,高争民爆
2026-07-28,300070.SZ,碧水源
2026-07-28,301632.SZ,广东建科
2026-07-28,603248.SH,锡华科技
2026-07-28,000534.SZ,万泽股份
2026-07-28,000563.SZ,陕国投A
2026-07-28,000962.SZ,东方钽业
2026-07-28,000998.SZ,隆平高科
2026-07-28,001233.SZ,海安集团
2026-07-28,001267.SZ,汇绿生态
2026-07-28,001359.SZ,平安电工
2026-07-28,001369.SZ,双欣材料
2026-07-28,002290.SZ,禾盛新材
2026-07-28,002922.SZ,伊戈尔
2026-07-28,002958.SZ,青农商行
2026-07-28,003010.SZ,若羽臣
2026-07-28,300153.SZ,科泰电源
2026-07-28,300503.SZ,昊志机电
2026-07-28,300680.SZ,隆盛科技
2026-07-28,300806.SZ,斯迪克
2026-07-28,300814.SZ,中富电路
2026-07-28,300969.SZ,恒帅股份
2026-07-28,300990.SZ,同飞股份
2026-07-28,301005.SZ,超捷股份
2026-07-28,301196.SZ,唯科科技
2026-07-28,301225.SZ,恒勃股份
2026-07-28,301389.SZ,隆扬电子
2026-07-28,301396.SZ,宏景科技
2026-07-28,301413.SZ,安培龙
2026-07-28,301421.SZ,波长光电
2026-07-28,301488.SZ,豪恩汽电
2026-07-28,301489.SZ,思泉新材
2026-07-28,301563.SZ,云汉芯城
2026-07-28,301584.SZ,建发致新
2026-07-28,301662.SZ,宏工科技
2026-07-28,600268.SH,国电南自
2026-07-28,600528.SH,中铁工业
2026-07-28,600739.SH,辽宁成大
2026-07-28,601026.SH,道生天合
2026-07-28,601568.SH,北元化工
2026-07-28,603124.SH,江南新材
2026-07-28,603319.SH,美湖股份
2026-07-28,603402.SH,陕西旅游
2026-07-28,603406.SH,天富龙
2026-07-28,603418.SH,友升股份
2026-07-28,603929.SH,亚翔集成
2026-07-28,603950.SH,长源东谷
2026-07-28,605196.SH,华通线缆
2026-07-28,688025.SH,杰普特
2026-07-28,688195.SH,腾景科技
2026-07-28,688353.SH,华盛锂电
2026-07-28,688449.SH,联芸科技
2026-07-28,688545.SH,兴福电子
2026-07-28,688593.SH,新相微
2026-07-28,688605.SH,先锋精科
2026-07-28,688627.SH,精智达
2026-07-28,688668.SH,鼎通科技
2026-07-28,688691.SH,灿芯股份
2026-07-28,603376.SH,大明电子
